iter	RMSE
2998	0.7278462409
2999	0.7278461682
3000	0.7276890702
3001	0.7276874329
3002	0.7276292441
3003	0.7276073485
3004	0.7276072802
3005	0.7276072256
3006	0.7276071768
3007	0.727607113
3008	0.7276048491
3009	0.7276032815
3010	0.7275914742
3011	0.7275809646
3012	0.7275802185
3013	0.7275801668
3014	0.7275789859
3015	0.7275483226
3016	0.7275482782
3017	0.7275056557
3018	0.7274318968
3019	0.7274307521
3020	0.7273799863
3021	0.7273794652
3022	0.7272552259
3023	0.7272286148
3024	0.7271946164
3025	0.7271943531
3026	0.7271784577
3027	0.7271680801
3028	0.7271675961
3029	0.7271551065
3030	0.7269391086
3031	0.7268899889
3032	0.7268598574
3033	0.7268499376
3034	0.7268481923
3035	0.7268244177
3036	0.7268073338
3037	0.7267836483
3038	0.7267778329
3039	0.7267773069
3040	0.726665836
3041	0.7262775178
3042	0.726064216
3043	0.726062457
3044	0.7260583098
3045	0.7260000811
3046	0.725996938
3047	0.725973555
3048	0.7259571781
3049	0.7259507599
3050	0.7259463329
3051	0.7259329756
3052	0.7259169401
3053	0.7259123136
3054	0.7259121993
3055	0.7259083737
3056	0.7259073321
3057	0.7259061651
3058	0.7259057137
3059	0.7259044768
3060	0.7259029763
3061	0.7259013667
3062	0.7259012245
3063	0.7259004503
3064	0.7258996565
3065	0.7258665343
3066	0.7258658344
3067	0.725856827
3068	0.7258554652
3069	0.7258553897
3070	0.7256372699
3071	0.7256368729
3072	0.725583805
3073	0.7255826798
3074	0.7255816756
3075	0.7255082658
3076	0.7255072946
3077	0.725502799
3078	0.7254536935
3079	0.7253285622
3080	0.7253285409
3081	0.7253257704
3082	0.7252972552
3083	0.7252647938
3084	0.7252639262
3085	0.7252638839
3086	0.7252638551
3087	0.7252634343
3088	0.7252632667
3089	0.7252600849
3090	0.725256405
3091	0.7252559094
3092	0.724562675
3093	0.7245584662
3094	0.7245580576
3095	0.7245571103
3096	0.7244737047
3097	0.7244726635
3098	0.7244720003
3099	0.7244715921
3100	0.7244703467
3101	0.7237536417
3102	0.7236575873
3103	0.7236543162
3104	0.723602819
3105	0.7235977551
3106	0.7235974534
3107	0.7235971223
3108	0.7235946439
3109	0.72359362
3110	0.723593331
3111	0.7234987713
3112	0.723460341
3113	0.7234600431
3114	0.7234597554
3115	0.7234596965
3116	0.7234244936
3117	0.7234244811
3118	0.7234239407
3119	0.7234238556
3120	0.7234233515
3121	0.7234230328
3122	0.723422509
3123	0.723422296
3124	0.7230283995
3125	0.7230282301
3126	0.7230248472
3127	0.7230246089
3128	0.7230078352
3129	0.7230061616
3130	0.7230059359
3131	0.7230057121
3132	0.7230055103
3133	0.7230031719
3134	0.7230024607
3135	0.7230022337
3136	0.7230020062
3137	0.7229662015
3138	0.7229642791
3139	0.7229260806
3140	0.7229260387
3141	0.7229256657
3142	0.722835282
3143	0.722823387
3144	0.7226952927
3145	0.7226919722
3146	0.7196781817
3147	0.7195219939
3148	0.7195194245
3149	0.7195190959
3150	0.7195156829
3151	0.7195151743
3152	0.7195147082
3153	0.7194326559
3154	0.7194278739
3155	0.7193567439
3156	0.7193549042
3157	0.7193472881
3158	0.7193459223
3159	0.7193427128
3160	0.7192088033
3161	0.7192084515
3162	0.7191454826
3163	0.7191453418
3164	0.7190830763
3165	0.7190819926
3166	0.7190393661
3167	0.7190247981
3168	0.7190245865
3169	0.71902262
3170	0.7189303208
3171	0.7189294062
3172	0.7186648073
3173	0.718664328
3174	0.7186641123
3175	0.7173894094
3176	0.7173332244
3177	0.716390641
3178	0.716373669
3179	0.7160075692
3180	0.7157285949
3181	0.7157190763
3182	0.7157047951
3183	0.7156752416
3184	0.7156484148
3185	0.7156378131
3186	0.7156348396
3187	0.7156049457
3188	0.7156018341
3189	0.7156014086
3190	0.7154480507
3191	0.7154449821
3192	0.7154175064
3193	0.7154071814
3194	0.715402107
3195	0.7153996444
3196	0.715297729
3197	0.7151779398
3198	0.7151386195
3199	0.7151380521
3200	0.7151378833
3201	0.7151203592
3202	0.7151201347
3203	0.7151176358
3204	0.7151173213
3205	0.7151158585
3206	0.7151138391
3207	0.7151128146
3208	0.7151124144
3209	0.7151035693
3210	0.7151028055
3211	0.7151024828
3212	0.7150780447
3213	0.7146768171
3214	0.7146681909
3215	0.7146581344
3216	0.7146453544
3217	0.7146437925
3218	0.7146421205
3219	0.7146419354
3220	0.7146088485
3221	0.7145861304
3222	0.7145810225
3223	0.7145504544
3224	0.7145502894
3225	0.714547184
3226	0.7145469581
3227	0.7145122438
3228	0.7145102363
3229	0.7145089129
3230	0.7142956642
3231	0.7142955262
3232	0.7142759278
3233	0.7142436468
3234	0.7142406913
3235	0.7142053365
3236	0.7141766687
3237	0.7140298787
3238	0.7138357441
3239	0.7137824257
3240	0.7137777809
3241	0.7137772425
3242	0.7137767451
3243	0.7137531416
3244	0.7135706214
3245	0.7135701984
3246	0.7135697513
3247	0.7135694498
3248	0.7135691562
3249	0.7135577439
3250	0.7135350049
3251	0.7135349543
3252	0.7135346606
3253	0.7135343945
3254	0.7135341535
3255	0.7135334027
3256	0.7133215136
3257	0.7133212215
3258	0.7133074911
3259	0.7133071514
3260	0.7133068443
3261	0.7133065162
3262	0.7132940255
3263	0.7132935635
3264	0.7132933604
3265	0.7132931634
3266	0.7132822992
3267	0.7132821196
3268	0.7132423375
3269	0.713242121
3270	0.7131224689
3271	0.7131210312
3272	0.7131101423
3273	0.7124376229
3274	0.7123844483
3275	0.7122702589
3276	0.7122634209
3277	0.7122258189
3278	0.7122246058
3279	0.7122244082
3280	0.7121288115
3281	0.7120840766
3282	0.7120822405
3283	0.7120806298
3284	0.711843266
3285	0.7117842283
3286	0.7117811865
3287	0.7117713682
3288	0.7117439137
3289	0.7117435336
3290	0.7117415987
3291	0.7117213458
3292	0.7114189526
3293	0.7114018669
3294	0.7114017225
3295	0.7114003488
3296	0.7113981125
3297	0.7113851958
3298	0.7113843368
3299	0.711355233
3300	0.7113233628
3301	0.7113232457
3302	0.7113200517
3303	0.7105648061
3304	0.7103730472
3305	0.7103698994
3306	0.7102740277
3307	0.7102738092
3308	0.7101702692
3309	0.7099716519
3310	0.7099682752
3311	0.7099673845
3312	0.7098824586
3313	0.7098541901
3314	0.7096173897
3315	0.7096163366
3316	0.7095726778
3317	0.7095464355
3318	0.7095457873
3319	0.7095448393
3320	0.7095238063
3321	0.7094528345
3322	0.7094524481
3323	0.7094518869
3324	0.7094515476
3325	0.709424627
3326	0.7093694139
3327	0.7093429047
3328	0.7093425281
3329	0.7093421154
3330	0.709342008
3331	0.709338778
3332	0.7093383178
3333	0.7093108213
3334	0.7088302174
3335	0.7088252745
3336	0.7088227521
3337	0.7088131722
3338	0.7088123957
3339	0.7088121915
3340	0.7087887274
3341	0.7087876862
3342	0.7087871165
3343	0.7082110183
3344	0.7082098838
3345	0.7080209975
3346	0.7079942873
3347	0.7079934555
3348	0.7079761933
3349	0.7079535977
3350	0.7079529682
3351	0.7079288189
3352	0.7079021544
3353	0.7079011751
3354	0.7072340286
3355	0.7072069134
3356	0.707185628
3357	0.7071846354
3358	0.7071810514
3359	0.7071807567
3360	0.7071789642
3361	0.7071786969
3362	0.7071767118
3363	0.707061262
3364	0.7070610112
3365	0.7069887883
3366	0.7069885238
3367	0.7069873558
3368	0.7068742519
3369	0.7068604228
3370	0.7068366174
3371	0.7068364183
3372	0.7068360184
3373	0.7068357864
3374	0.7068340808
3375	0.7068327557
3376	0.7068312558
3377	0.7068272729
3378	0.7067038944
3379	0.7066719675
3380	0.7066712187
3381	0.7066702397
3382	0.7066660553
3383	0.7066443322
3384	0.7066277725
3385	0.7066276315
3386	0.7066272212
3387	0.7066250774
3388	0.7066243021
3389	0.7066059707
3390	0.7065991908
3391	0.7065990811
3392	0.7065313556
3393	0.7065182683
3394	0.706460376
3395	0.7064602982
3396	0.7064595049
3397	0.7064296753
3398	0.7064291528
3399	0.7064227226
3400	0.7064212442
3401	0.7064083013
3402	0.7064081943
3403	0.7064057472
3404	0.7064047827
3405	0.7064039687
3406	0.7064038858
3407	0.7064038103
3408	0.7063829619
3409	0.7063815733
3410	0.7063603457
3411	0.7063595971
3412	0.7063593936
3413	0.7063578785
3414	0.7063569749
3415	0.7063548239
3416	0.7063138365
3417	0.7062928609
3418	0.706292752
3419	0.7062770171
3420	0.7062769452
3421	0.7062424234
3422	0.7062423403
3423	0.7062422615
3424	0.7062421457
3425	0.7062421269
3426	0.7062408646
3427	0.7062352947
3428	0.7062339799
3429	0.7062304365
3430	0.7062303506
3431	0.7062300267
3432	0.7062297409
3433	0.706223881
3434	0.7062190712
3435	0.7062189763
3436	0.7061977543
3437	0.7061602307
3438	0.7061423283
3439	0.7061405478
3440	0.7061373939
3441	0.7061275095
3442	0.7061079447
3443	0.7060720679
3444	0.7060677548
3445	0.7060676575
3446	0.706039902
3447	0.7060223024
3448	0.7057944343
3449	0.7055255425
3450	0.705522518
3451	0.7053078904
3452	0.7052062766
3453	0.7052060204
3454	0.7051812326
3455	0.7051779648
3456	0.705177773
3457	0.7051610546
3458	0.7050902466
3459	0.7048146167
3460	0.7048072831
3461	0.7048069899
3462	0.704805861
3463	0.7038874906
3464	0.7038296303
3465	0.7038285636
3466	0.703827977
3467	0.7038119005
3468	0.7038113949
3469	0.7037613185
3470	0.7037457882
3471	0.7037327331
3472	0.703720013
3473	0.7036800103
3474	0.7036796459
3475	0.7036786672
3476	0.7033346809
3477	0.7032964299
3478	0.7032960463
3479	0.7032911672
3480	0.7032909563
3481	0.703257497
3482	0.7031678722
3483	0.7016253288
3484	0.7016249947
3485	0.7016232641
3486	0.7016080895
3487	0.701607786
3488	0.7016050317
3489	0.701604886
3490	0.7016000959
3491	0.7015997762
3492	0.7015996677
3493	0.7015995894
3494	0.7015944934
3495	0.7015930867
3496	0.7015928903
3497	0.7015908737
3498	0.7015901814
3499	0.7015898423
3500	0.7015895313
3501	0.7015881078
3502	0.7015872501
3503	0.7015870937
3504	0.7015780651
3505	0.7015762281
3506	0.7015706775
3507	0.7015556875
3508	0.7015519898
3509	0.7015473387
3510	0.7015471689
3511	0.7015405673
3512	0.7015303036
3513	0.7015302296
3514	0.7015262033
3515	0.7015132016
3516	0.7015102259
3517	0.7015096397
3518	0.7015092663
3519	0.7014835954
3520	0.7014295842
3521	0.7014295189
3522	0.70142941
3523	0.7014044172
3524	0.7013632164
3525	0.7013510017
3526	0.7007828578
3527	0.700434631
3528	0.7004002881
3529	0.7003781872
3530	0.7003777406
3531	0.7003591899
3532	0.7003482115
3533	0.7003471497
3534	0.7003428742
3535	0.7002862449
3536	0.7002855689
3537	0.7002212282
3538	0.7002097553
3539	0.7002093641
3540	0.7002092854
3541	0.7002085349
3542	0.7001896921
3543	0.7001796362
3544	0.7000995095
3545	0.7000937559
3546	0.7000935361
3547	0.700092006
3548	0.7000912434
3549	0.7000825051
3550	0.7000741328
3551	0.7000730247
3552	0.6999594781
3553	0.6999593141
3554	0.6999429934
3555	0.6999254871
3556	0.6999169978
3557	0.6999125548
3558	0.6999085572
3559	0.699908463
3560	0.699868675
3561	0.699539721
3562	0.6995302637
3563	0.699526501
3564	0.6993462512
3565	0.6993430271
3566	0.6993409666
3567	0.6993387828
3568	0.6993249206
3569	0.6993133587
3570	0.6993119183
3571	0.699311788
3572	0.6993010128
3573	0.6993008169
3574	0.6993003162
3575	0.6992852936
3576	0.6992676358
3577	0.6992675295
3578	0.6992674545
3579	0.6992667709
3580	0.6992664549
3581	0.6992661905
3582	0.6992607332
3583	0.6992605394
3584	0.6992598745
3585	0.6992596594
3586	0.6992596573
3587	0.6992595526
3588	0.6991439112
3589	0.6991438141
3590	0.6991246698
3591	0.6991082339
3592	0.6991072864
3593	0.6991068782
3594	0.6989031853
3595	0.6987349243
3596	0.6987315013
3597	0.6986308862
3598	0.698630206
3599	0.6985586649
3600	0.6985582929
3601	0.6985579234
3602	0.6985484158
3603	0.6985478949
3604	0.6985449762
3605	0.6985272501
3606	0.698527148
3607	0.6985233452
3608	0.698522304
3609	0.6985214252
3610	0.6985212977
3611	0.6985211994
3612	0.6985135909
3613	0.6985130335
3614	0.6985099118
3615	0.6985098212
3616	0.6985097384
3617	0.698451894
3618	0.6984445238
3619	0.698438303
3620	0.6984381285
3621	0.6984374755
3622	0.6984094951
3623	0.6983995508
3624	0.6983992523
3625	0.6983731328
3626	0.6982516089
3627	0.6981920386
3628	0.6981917403
3629	0.6981860875
3630	0.6974442727
3631	0.6974442384
3632	0.6974439709
3633	0.6974438669
3634	0.6971176317
3635	0.6971168958
3636	0.6971157316
3637	0.6970917186
3638	0.697089885
3639	0.6970842262
3640	0.6970837388
3641	0.6970830696
3642	0.697082913
3643	0.6970621537
3644	0.6970619731
3645	0.6970619004
3646	0.6970590949
3647	0.697058544
3648	0.6970370989
3649	0.6970365935
3650	0.6970353324
3651	0.6970341607
3652	0.6970147748
3653	0.6970146966
3654	0.6969926502
3655	0.6969901656
3656	0.6969298169
3657	0.6967101497
3658	0.6966869414
3659	0.6966864755
3660	0.6966858933
3661	0.6966855464
3662	0.6966764369
3663	0.6966595329
3664	0.6966558076
3665	0.696640405
3666	0.6966301942
3667	0.6966295182
3668	0.6963130497
3669	0.6962797683
3670	0.6962788082
3671	0.6962725165
3672	0.6962670889
3673	0.6962637551
3674	0.6962447246
3675	0.6962441211
3676	0.6962437278
3677	0.69624229
3678	0.6962417866
3679	0.6962414109
3680	0.6962382825
3681	0.6962241342
3682	0.6962235043
3683	0.696223227
3684	0.6962229295
3685	0.6962220913
3686	0.696218119
3687	0.6962178904
3688	0.6962171689
3689	0.6962170199
3690	0.6962165788
3691	0.6962163927
3692	0.6962158317
3693	0.6962151072
3694	0.6962120768
3695	0.6962118385
3696	0.6962019797
3697	0.6961975326
3698	0.696181404
3699	0.6961803102
3700	0.696179687
3701	0.6961793972
3702	0.696178694
3703	0.6961768203
3704	0.6961762009
3705	0.6961137055
3706	0.6961130321
3707	0.6960984652
3708	0.696098294
3709	0.6960976652
3710	0.6960880866
3711	0.6960781711
3712	0.696077814
3713	0.6960776645
3714	0.6960755797
3715	0.6960665255
3716	0.6960660964
3717	0.6960659603
3718	0.6960396839
3719	0.6960393362
3720	0.6960390298
3721	0.696032865
3722	0.6960327051
3723	0.6957456443
3724	0.6957446323
3725	0.6957440546
3726	0.6957440238
3727	0.695743485
3728	0.6957431248
3729	0.6957048368
3730	0.695704386
3731	0.6957041229
3732	0.6957038689
3733	0.6957029216
3734	0.6957025928
3735	0.6957022937
3736	0.6957020541
3737	0.6957018274
3738	0.6957015254
3739	0.6956699851
3740	0.6956696036
3741	0.695647699
3742	0.695647434
3743	0.6956472087
3744	0.6956470461
3745	0.6956465715
3746	0.6956462745
3747	0.6956458788
3748	0.6956456383
3749	0.6956265582
3750	0.6956263382
3751	0.6956262695
3752	0.6956258848
3753	0.6956174662
3754	0.6956172513
3755	0.6956169055
3756	0.6956165818
3757	0.6956163647
3758	0.6956011273
3759	0.69559805
3760	0.6955767225
3761	0.6955766178
3762	0.6955749312
3763	0.6954503842
3764	0.6954084135
3765	0.6954081218
3766	0.6953771158
3767	0.6953768786
3768	0.6953198582
3769	0.6953140697
3770	0.6953101019
3771	0.6953099613
3772	0.6953098465
3773	0.6953093608
3774	0.6952511613
3775	0.695126243
3776	0.6951200075
3777	0.69511766
3778	0.6951150161
3779	0.6950975459
3780	0.695089564
3781	0.6950851526
3782	0.6950822231
3783	0.6950732024
3784	0.6950728493
3785	0.6950725585
3786	0.6950723845
3787	0.6950722051
3788	0.6949673061
3789	0.6949589353
3790	0.6949542102
3791	0.6949540232
3792	0.6949391104
3793	0.6949386368
3794	0.6948719316
3795	0.6948704326
3796	0.6948702869
3797	0.6948701845
3798	0.6948700288
3799	0.6948681001
3800	0.694844472
3801	0.694844153
3802	0.6948441344
3803	0.6948390556
3804	0.6948267368
3805	0.6948265511
3806	0.6948264777
3807	0.6948264729
3808	0.6948192061
3809	0.6948190174
3810	0.6948164756
3811	0.694766702
3812	0.6947666645
3813	0.6947644723
3814	0.694722866
3815	0.6947148199
3816	0.6947097086
3817	0.69470584
3818	0.6947027171
3819	0.6946677935
3820	0.6945542861
3821	0.694473162
3822	0.6944731443
3823	0.6944729597
3824	0.6944729449
3825	0.6944681577
3826	0.69446439
3827	0.6944514367
3828	0.694438797
3829	0.6944386994
3830	0.6941093702
3831	0.6941090614
3832	0.6941068435
3833	0.6940902914
3834	0.6940771315
3835	0.6940770732
3836	0.6940768831
3837	0.6940622953
3838	0.6940590028
3839	0.6940588636
3840	0.6940496047
3841	0.6940495355
3842	0.6940494687
3843	0.6940417704
3844	0.6940414719
3845	0.694040981
3846	0.69403971
3847	0.6940386854
3848	0.6940251374
3849	0.6940184019
3850	0.6940182549
3851	0.6938017653
3852	0.6937955919
3853	0.6937945149
3854	0.6937752369
3855	0.6937657476
3856	0.6937572674
3857	0.6937571962
3858	0.6937569891
3859	0.6937565302
3860	0.6937556324
3861	0.6937500452
3862	0.6937498424
3863	0.6937488919
3864	0.6936560022
3865	0.6936231029
3866	0.6936176151
3867	0.693607121
3868	0.6935948332
3869	0.6935650833
3870	0.6935647837
3871	0.6935647215
3872	0.69353967
3873	0.6935390107
3874	0.6935369703
3875	0.6935339103
3876	0.6935337105
3877	0.6935291444
3878	0.6935196225
3879	0.6935157005
3880	0.6934636709
3881	0.6934596103
3882	0.6934592222
3883	0.6934591183
3884	0.6934535345
3885	0.6934500593
3886	0.6934423693
3887	0.6934405615
3888	0.693428592
3889	0.6934189612
3890	0.6934102179
3891	0.6934098336
3892	0.6934097089
3893	0.6934093031
3894	0.6934087849
3895	0.6934077386
3896	0.6934035583
3897	0.6934031905
3898	0.6921263618
3899	0.6921227007
3900	0.692121268
3901	0.692121014
3902	0.6921203219
3903	0.6921039903
3904	0.6919504403
3905	0.6919431229
3906	0.6919423945
3907	0.6919355237
3908	0.6919292261
3909	0.6919286829
3910	0.6918876551
3911	0.6918682249
3912	0.6918550518
3913	0.6918440717
3914	0.69184381
3915	0.6910084913
3916	0.6910026838
3917	0.6909910982
3918	0.6908403061
3919	0.6908400808
3920	0.6908398239
3921	0.690839542
3922	0.6908378319
3923	0.6908376631
3924	0.6908375026
3925	0.6908204822
3926	0.6908202096
3927	0.6908199506
3928	0.6908197043
3929	0.6908194703
3930	0.6908175951
3931	0.6908165277
3932	0.6908113188
3933	0.6908111969
3934	0.6906358371
3935	0.6902310068
3936	0.6901892841
3937	0.6901889819
3938	0.6901117705
3939	0.6901116404
3940	0.6896469951
3941	0.6896467944
3942	0.6896464123
3943	0.6896148692
3944	0.6896145545
3945	0.6896141478
3946	0.6893819491
3947	0.6893818181
3948	0.6893744716
3949	0.6893712195
3950	0.6893711973
3951	0.6893706613
3952	0.6893704743
3953	0.6893358957
3954	0.6893358266
3955	0.6891858119
3956	0.689184606
3957	0.6891829501
3958	0.6891777958
3959	0.689176288
3960	0.6891754268
3961	0.6891744779
3962	0.6891730355
3963	0.6891729544
3964	0.6891727827
3965	0.6891727061
3966	0.6891717378
3967	0.6891716969
3968	0.6891715623
3969	0.6891714496
3970	0.6891668929
3971	0.6891659953
3972	0.689139648
3973	0.6891395516
3974	0.6890276668
3975	0.6889612534
3976	0.6889611334
3977	0.6889610711
3978	0.688960873
3979	0.6889606981
3980	0.6889603465
3981	0.6889602776
3982	0.6889551074
3983	0.6889549653
3984	0.6889536029
3985	0.6889328925
3986	0.6889326887
3987	0.6889325611
3988	0.6889325364
3989	0.688932416
3990	0.6889321088
3991	0.6889319209
3992	0.6889150416
3993	0.6889147962
3994	0.6888384455
3995	0.6888368396
3996	0.6888061525
3997	0.6887949724
3998	0.6886048764
3999	0.688596512
4000	0.6885957043
4001	0.6885956174
4002	0.6885703164
4003	0.6885642877
4004	0.6885641665
4005	0.6885636183
4006	0.6885634742
4007	0.6885624188
4008	0.6885615599
4009	0.6885497682
4010	0.6885496166
4011	0.6885495258
4012	0.6885463099
4013	0.6885425515
4014	0.6885421323
4015	0.6885416749
4016	0.6885415309
4017	0.6885356983
4018	0.6885354162
4019	0.688533173
4020	0.6885329094
4021	0.6885328562
4022	0.6885327141
4023	0.6885326312
4024	0.6885321041
4025	0.6884655377
4026	0.6884524661
4027	0.6884523918
4028	0.6884522374
4029	0.6884516868
4030	0.688451673
4031	0.6884515299
4032	0.6884514609
4033	0.6884333144
4034	0.6884332919
4035	0.6884211182
4036	0.6884206489
4037	0.688420526
4038	0.6884203508
4039	0.6884150347
4040	0.6884149865
4041	0.6884145861
4042	0.68841445
4043	0.6884141543
4044	0.6882187925
4045	0.6882185302
4046	0.6882027796
4047	0.688202737
4048	0.6882024131
4049	0.6882023281
4050	0.6879936083
4051	0.687993341
4052	0.6879933241
4053	0.6879930686
4054	0.6879927206
4055	0.6879910943
4056	0.6879908406
4057	0.6879884413
4058	0.6879862587
4059	0.6879855328
4060	0.6879853677
4061	0.6879849783
4062	0.6879848894
4063	0.6879847459
4064	0.6879847213
4065	0.6879845679
4066	0.6879843942
4067	0.6879841132
4068	0.6879827265
4069	0.6879823179
4070	0.6879821054
4071	0.6879820619
4072	0.6879819625
4073	0.6879741185
4074	0.6879740584
4075	0.6879740161
4076	0.6879739619
4077	0.6879722229
4078	0.6879720719
4079	0.6879717555
4080	0.6879716097
4081	0.6879710011
4082	0.687970903
4083	0.6879094611
4084	0.6879092692
4085	0.6879031296
4086	0.6879029334
4087	0.6879028349
4088	0.6879014113
4089	0.6879013221
4090	0.6879003266
4091	0.6878954014
4092	0.6878953137
4093	0.6878951956
4094	0.687895147
4095	0.6876842674
4096	0.6876830547
4097	0.687682728
4098	0.6876816802
4099	0.6876808153
4100	0.6876801011
4101	0.6876795386
4102	0.6876792626
4103	0.6876790707
4104	0.687645725
4105	0.6876456865
4106	0.6876456257
4107	0.6876442343
4108	0.6876207061
4109	0.6876193792
4110	0.6876191625
4111	0.6876186011
4112	0.6876185506
4113	0.6876081274
4114	0.687607507
4115	0.687604017
4116	0.687603922
4117	0.6876033879
4118	0.6874614459
4119	0.6874560923
4120	0.6874559962
4121	0.6874555342
4122	0.6874422757
4123	0.6874420068
4124	0.6874417587
4125	0.6874416421
4126	0.6874401343
4127	0.6874359554
4128	0.6874357222
4129	0.6874355953
4130	0.6874239808
4131	0.6874199149
4132	0.6873750456
4133	0.6873749754
4134	0.6873747605
4135	0.6873744547
4136	0.6873743869
4137	0.6873732305
4138	0.6873731666
4139	0.6873729717
4140	0.6873727866
4141	0.6873726107
4142	0.6873724401
4143	0.6873723681
4144	0.6873721056
4145	0.6873720379
4146	0.687371943
4147	0.687371907
4148	0.6873718734
4149	0.6872718274
4150	0.6872693872
4151	0.6872620733
4152	0.6872025284
4153	0.6872018291
4154	0.6871953948
4155	0.6871950852
4156	0.6871806994
4157	0.6871806303
4158	0.6871126992
4159	0.6871105096
4160	0.6870424538
4161	0.6870330747
4162	0.6870260785
4163	0.6870258691
4164	0.687024733
4165	0.687023736
4166	0.687023664
4167	0.687022134
4168	0.6870220553
4169	0.6870219665
4170	0.6870037082
4171	0.6869978021
4172	0.6869968134
4173	0.6869966281
4174	0.6869839938
4175	0.6869792793
4176	0.6869791198
4177	0.6869789683
4178	0.6869788243
4179	0.6869787974
4180	0.6869787656
4181	0.686978747
4182	0.6869778732
4183	0.6869777388
4184	0.686977706
4185	0.6869776233
4186	0.6869773038
4187	0.6869770962
4188	0.6869770814
4189	0.6869770151
4190	0.6869760959
4191	0.6869760329
4192	0.6869760036
4193	0.6869759314
4194	0.6869749176
4195	0.6869739872
4196	0.6869739116
4197	0.6869634645
4198	0.6869633865
4199	0.6869629212
4200	0.6869620943
4201	0.6869619759
4202	0.6869422253
4203	0.6869406379
4204	0.6869404293
4205	0.6869403286
4206	0.6869402196
4207	0.6869401226
4208	0.6869399456
4209	0.6869398492
4210	0.6869398216
4211	0.6869255877
4212	0.6869235593
4213	0.6869229004
4214	0.6868227465
4215	0.6868225493
4216	0.6868217883
4217	0.6868171757
4218	0.6868170955
4219	0.6868121366
4220	0.6868051861
4221	0.6867677266
4222	0.6867605391
4223	0.6867470603
4224	0.6867470543
4225	0.6867441643
4226	0.6867436357
4227	0.6867412725
4228	0.6867409762
4229	0.6867408408
4230	0.6867405896
4231	0.6867399475
4232	0.6867360199
4233	0.6867359154
4234	0.6867065935
4235	0.686594534
4236	0.6865903499
4237	0.6865902659
4238	0.6865865017
4239	0.6864056909
4240	0.6864029504
4241	0.6864029141
4242	0.6863989958
4243	0.6863987277
4244	0.6863814652
4245	0.6863778685
4246	0.6863777711
4247	0.6863751142
4248	0.6863748508
4249	0.6863742746
4250	0.6863740316
4251	0.6863719753
4252	0.6863719646
4253	0.6863714313
4254	0.6863622886
4255	0.6863614928
4256	0.6863599881
4257	0.6863598717
4258	0.6863481088
4259	0.6863464654
4260	0.6863450029
4261	0.6863441989
4262	0.6861465994
4263	0.6861464481
4264	0.6861463115
4265	0.6860999271
4266	0.6860996775
4267	0.6860947369
4268	0.6860946926
4269	0.6860931546
4270	0.6860918244
4271	0.6860898049
4272	0.6860833844
4273	0.6860832709
4274	0.6860827765
4275	0.6858965945
4276	0.6858964842
4277	0.6858963449
4278	0.6858930855
4279	0.6858918405
4280	0.6857740191
4281	0.6857705659
4282	0.6857696238
4283	0.6857695227
4284	0.6857695053
4285	0.6857651772
4286	0.6857644945
4287	0.6857542952
4288	0.685502401
4289	0.6855002761
4290	0.685499976
4291	0.6854998551
4292	0.6854939424
4293	0.6851906188
4294	0.6851872134
4295	0.685130974
4296	0.685130557
4297	0.6851303379
4298	0.6851190107
4299	0.6851178554
4300	0.685116334
4301	0.6851157368
4302	0.6851147475
4303	0.6851143244
4304	0.6851123945
4305	0.6851122989
4306	0.6851088583
4307	0.6851085385
4308	0.6851084402
4309	0.6851083493
4310	0.6851023024
4311	0.6851019419
4312	0.685101907
4313	0.6850971456
4314	0.6850971082
4315	0.6850970115
4316	0.6850968981
4317	0.6850964041
4318	0.6850931422
4319	0.685074409
4320	0.6850707447
4321	0.685070569
4322	0.6850701484
4323	0.6850693768
4324	0.6850692833
4325	0.685069215
4326	0.6850690229
4327	0.6850688475
4328	0.6850656584
4329	0.6850655262
4330	0.6850627828
4331	0.6850621116
4332	0.6850619532
4333	0.6850288993
4334	0.6850287974
4335	0.6850284929
4336	0.6850168053
4337	0.6850165933
4338	0.6850164551
4339	0.6850152788
4340	0.6850146168
4341	0.6849933113
4342	0.6849932607
4343	0.6849646966
4344	0.6849645333
4345	0.6849634793
4346	0.6849633198
4347	0.6849607426
4348	0.6849606585
4349	0.6849604725
4350	0.6849595062
4351	0.684959431
4352	0.6849594014
4353	0.6849593229
4354	0.6846931365
4355	0.6846662455
4356	0.6846274166
4357	0.684625188
4358	0.6845794851
4359	0.6845791389
4360	0.684577666
4361	0.6845628556
4362	0.6845600512
4363	0.6845599975
4364	0.6845383528
4365	0.6845374084
4366	0.6831875043
4367	0.6831831483
4368	0.6831365629
4369	0.6831359807
4370	0.6831274836
4371	0.683127437
4372	0.6831157987
4373	0.6831145552
4374	0.6830916605
4375	0.6830787536
4376	0.6830682686
4377	0.6826582893
4378	0.6826577332
4379	0.6826453219
4380	0.6826389917
4381	0.6826157608
4382	0.6826132543
4383	0.6826123527
4384	0.6825671067
4385	0.6825580454
4386	0.6825576206
4387	0.6825575687
4388	0.6825554901
4389	0.6825458685
4390	0.6825458243
4391	0.6825429281
4392	0.682542532
4393	0.6825146809
4394	0.6824810743
4395	0.6824808927
4396	0.6824729845
4397	0.6824640625
4398	0.6824639194
4399	0.6824637427
4400	0.6824544803
4401	0.6821004522
4402	0.6821003653
4403	0.6821002266
4404	0.6821002072
4405	0.6820972503
4406	0.6820969909
4407	0.6820968536
4408	0.6820967554
4409	0.6820966752
4410	0.6820961955
