iter	Passed	Remaining
3253	8976	13092
3254	8979	13089
3255	8981	13086
3256	8984	13083
3257	8986	13080
3258	8989	13077
3259	8992	13074
3260	8994	13071
3261	8997	13068
3262	8999	13065
3263	9003	13063
3264	9005	13059
3265	9008	13056
3266	9010	13053
3267	9013	13050
3268	9015	13047
3269	9018	13045
3270	9021	13042
3271	9023	13039
3272	9026	13036
3273	9028	13032
3274	9031	13030
3275	9033	13027
3276	9036	13023
3277	9039	13020
3278	9041	13018
3279	9044	13015
3280	9047	13013
3281	9050	13009
3282	9052	13006
3283	9054	13003
3284	9057	13000
3285	9060	12998
3286	9062	12994
3287	9065	12991
3288	9068	12988
3289	9070	12985
3290	9073	12983
3291	9076	12980
3292	9078	12977
3293	9081	12974
3294	9083	12971
3295	9086	12968
3296	9089	12966
3297	9092	12962
3298	9094	12959
3299	9097	12956
3300	9099	12953
3301	9102	12950
3302	9105	12947
3303	9107	12944
3304	9109	12941
3305	9112	12938
3306	9115	12935
3307	9118	12933
3308	9120	12930
3309	9124	12928
3310	9127	12926
3311	9129	12922
3312	9133	12921
3313	9135	12918
3314	9138	12915
3315	9140	12912
3316	9143	12909
3317	9146	12906
3318	9149	12903
3319	9152	12902
3320	9155	12899
3321	9157	12895
3322	9160	12892
3323	9163	12890
3324	9165	12887
3325	9168	12884
3326	9170	12880
3327	9173	12877
3328	9176	12875
3329	9178	12872
3330	9181	12869
3331	9183	12865
3332	9186	12862
3333	9188	12860
3334	9191	12857
3335	9193	12853
3336	9197	12852
3337	9200	12849
3338	9202	12846
3339	9205	12843
3340	9208	12840
3341	9210	12837
3342	9212	12833
3343	9214	12830
3344	9217	12827
3345	9220	12825
3346	9223	12822
3347	9226	12819
3348	9228	12816
3349	9230	12812
3350	9234	12810
3351	9236	12807
3352	9238	12804
3353	9241	12801
3354	9244	12798
3355	9246	12795
3356	9249	12792
3357	9251	12788
3358	9253	12785
3359	9256	12782
3360	9258	12779
3361	9260	12775
3362	9263	12773
3363	9266	12769
3364	9268	12766
3365	9270	12763
3366	9273	12760
3367	9276	12758
3368	9279	12754
3369	9282	12752
3370	9284	12749
3371	9286	12745
3372	9289	12742
3373	9291	12739
3374	9294	12736
3375	9296	12733
3376	9300	12731
3377	9302	12728
3378	9305	12726
3379	9308	12723
3380	9310	12719
3381	9313	12716
3382	9315	12713
3383	9318	12710
3384	9320	12707
3385	9323	12704
3386	9326	12702
3387	9329	12699
3388	9331	12696
3389	9334	12693
3390	9336	12690
3391	9339	12687
3392	9342	12684
3393	9344	12681
3394	9347	12678
3395	9350	12676
3396	9352	12672
3397	9355	12669
3398	9357	12666
3399	9359	12663
3400	9362	12661
3401	9365	12657
3402	9367	12654
3403	9370	12651
3404	9373	12648
3405	9375	12645
3406	9378	12642
3407	9380	12639
3408	9383	12636
3409	9385	12633
3410	9388	12630
3411	9391	12627
3412	9393	12624
3413	9395	12621
3414	9398	12618
3415	9400	12615
3416	9403	12612
3417	9407	12610
3418	9410	12608
3419	9412	12605
3420	9415	12602
3421	9417	12598
3422	9420	12597
3423	9423	12594
3424	9425	12590
3425	9428	12587
3426	9430	12584
3427	9433	12581
3428	9436	12578
3429	9438	12575
3430	9441	12572
3431	9443	12569
3432	9446	12566
3433	9449	12563
3434	9451	12560
3435	9454	12557
3436	9456	12554
3437	9458	12551
3438	9461	12548
3439	9464	12545
3440	9466	12542
3441	9469	12539
3442	9471	12536
3443	9475	12534
3444	9478	12531
3445	9480	12528
3446	9483	12525
3447	9485	12522
3448	9487	12519
3449	9490	12516
3450	9493	12513
3451	9495	12510
3452	9497	12507
3453	9501	12505
3454	9503	12502
3455	9507	12500
3456	9509	12496
3457	9512	12493
3458	9514	12490
3459	9517	12487
3460	9520	12485
3461	9522	12482
3462	9524	12478
3463	9527	12476
3464	9529	12472
3465	9532	12469
3466	9535	12467
3467	9538	12464
3468	9541	12462
3469	9543	12459
3470	9546	12456
3471	9549	12453
3472	9552	12450
3473	9554	12447
3474	9556	12444
3475	9559	12441
3476	9562	12438
3477	9564	12435
3478	9567	12432
3479	9569	12429
3480	9572	12426
3481	9574	12423
3482	9578	12421
3483	9580	12418
3484	9583	12416
3485	9585	12412
3486	9588	12409
3487	9591	12406
3488	9593	12403
3489	9595	12400
3490	9598	12397
3491	9601	12394
3492	9603	12391
3493	9607	12389
3494	9609	12386
3495	9612	12383
3496	9614	12380
3497	9616	12377
3498	9619	12374
3499	9622	12372
3500	9626	12370
3501	9628	12367
3502	9631	12364
3503	9634	12362
3504	9637	12359
3505	9639	12356
3506	9642	12353
3507	9644	12350
3508	9647	12347
3509	9651	12345
3510	9653	12342
3511	9656	12340
3512	9659	12337
3513	9661	12334
3514	9664	12331
3515	9667	12328
3516	9669	12325
3517	9672	12322
3518	9674	12319
3519	9678	12318
3520	9681	12315
3521	9683	12312
3522	9686	12309
3523	9688	12306
3524	9691	12302
3525	9693	12300
3526	9696	12297
3527	9698	12293
3528	9701	12290
3529	9703	12287
3530	9706	12284
3531	9708	12281
3532	9712	12280
3533	9716	12279
3534	9719	12276
3535	9722	12274
3536	9724	12271
3537	9727	12268
3538	9730	12265
3539	9732	12262
3540	9735	12259
3541	9738	12256
3542	9740	12253
3543	9743	12250
3544	9745	12247
3545	9750	12247
3546	9754	12246
3547	9758	12244
3548	9761	12242
3549	9763	12239
3550	9766	12236
3551	9769	12233
3552	9771	12230
3553	9773	12226
3554	9776	12223
3555	9779	12221
3556	9782	12218
3557	9784	12216
3558	9787	12212
3559	9791	12212
3560	9796	12211
3561	9800	12210
3562	9803	12208
3563	9806	12205
3564	9809	12202
3565	9811	12199
3566	9814	12196
3567	9816	12193
3568	9818	12190
3569	9821	12187
3570	9824	12185
3571	9827	12182
3572	9830	12179
3573	9833	12177
3574	9837	12176
3575	9840	12173
3576	9842	12170
3577	9845	12167
3578	9847	12164
3579	9851	12163
3580	9854	12160
3581	9856	12157
3582	9859	12154
3583	9861	12151
3584	9864	12148
3585	9866	12145
3586	9869	12141
3587	9871	12138
3588	9874	12135
3589	9876	12132
3590	9879	12129
3591	9882	12126
3592	9884	12123
3593	9887	12120
3594	9889	12117
3595	9892	12114
3596	9895	12112
3597	9897	12109
3598	9900	12106
3599	9902	12103
3600	9905	12100
3601	9908	12098
3602	9911	12095
3603	9914	12092
3604	9916	12089
3605	9919	12087
3606	9922	12085
3607	9925	12082
3608	9927	12078
3609	9930	12075
3610	9932	12072
3611	9935	12070
3612	9938	12067
3613	9940	12063
3614	9942	12060
3615	9945	12057
3616	9947	12054
3617	9950	12052
3618	9953	12048
3619	9955	12045
3620	9958	12042
3621	9961	12040
3622	9964	12037
3623	9966	12034
3624	9969	12031
3625	9972	12029
3626	9974	12026
3627	9978	12024
3628	9980	12021
3629	9983	12018
3630	9985	12015
3631	9988	12012
3632	9991	12010
3633	9994	12008
3634	9999	12007
3635	10001	12004
3636	10005	12002
3637	10008	11999
3638	10010	11996
3639	10014	11995
3640	10016	11992
3641	10019	11989
3642	10022	11987
3643	10026	11985
3644	10028	11982
3645	10032	11980
3646	10034	11977
3647	10038	11975
3648	10041	11972
3649	10044	11970
3650	10046	11967
3651	10050	11965
3652	10052	11962
3653	10055	11959
3654	10057	11956
3655	10060	11953
3656	10062	11950
3657	10066	11948
3658	10068	11945
3659	10072	11943
3660	10074	11940
3661	10076	11937
3662	10080	11935
3663	10083	11932
3664	10085	11929
3665	10087	11925
3666	10090	11922
3667	10094	11921
3668	10096	11918
3669	10099	11915
3670	10102	11913
3671	10105	11910
3672	10109	11908
3673	10111	11905
3674	10114	11902
3675	10116	11899
3676	10119	11896
3677	10122	11894
3678	10124	11891
3679	10127	11888
3680	10129	11885
3681	10132	11882
3682	10134	11878
3683	10137	11876
3684	10139	11873
3685	10142	11870
3686	10145	11867
3687	10147	11864
3688	10151	11862
3689	10153	11859
3690	10156	11856
3691	10158	11853
3692	10161	11851
3693	10164	11848
3694	10167	11845
3695	10170	11843
3696	10174	11841
3697	10176	11838
3698	10180	11837
3699	10183	11834
3700	10185	11831
3701	10189	11829
3702	10192	11827
3703	10194	11824
3704	10197	11821
3705	10201	11819
3706	10204	11817
3707	10207	11815
3708	10209	11811
3709	10212	11808
3710	10214	11805
3711	10217	11802
3712	10219	11799
3713	10222	11796
3714	10224	11793
3715	10227	11790
3716	10229	11787
3717	10232	11784
3718	10235	11782
3719	10238	11780
3720	10241	11777
3721	10245	11775
3722	10248	11773
3723	10251	11770
3724	10253	11767
3725	10256	11764
3726	10259	11762
3727	10262	11759
3728	10264	11756
3729	10267	11753
3730	10269	11750
3731	10272	11747
3732	10275	11745
3733	10279	11743
3734	10281	11740
3735	10284	11737
3736	10287	11735
3737	10290	11733
3738	10293	11730
3739	10295	11727
3740	10298	11724
3741	10300	11721
3742	10304	11719
3743	10307	11716
3744	10310	11714
3745	10313	11712
3746	10317	11710
3747	10320	11708
3748	10323	11705
3749	10325	11702
3750	10328	11699
3751	10330	11696
3752	10334	11694
3753	10337	11691
3754	10339	11688
3755	10342	11685
3756	10345	11683
3757	10348	11681
3758	10351	11678
3759	10354	11676
3760	10357	11673
3761	10360	11671
3762	10363	11669
3763	10366	11666
3764	10370	11665
3765	10372	11661
3766	10375	11658
3767	10378	11656
3768	10381	11653
3769	10384	11651
3770	10387	11648
3771	10390	11646
3772	10392	11643
3773	10395	11640
3774	10398	11638
3775	10400	11634
3776	10404	11632
3777	10408	11631
3778	10410	11628
3779	10413	11625
3780	10415	11622
3781	10419	11620
3782	10421	11617
3783	10424	11614
3784	10426	11611
3785	10429	11608
3786	10432	11606
3787	10436	11604
3788	10438	11601
3789	10442	11599
3790	10444	11596
3791	10448	11594
3792	10451	11592
3793	10454	11590
3794	10458	11587
3795	10460	11584
3796	10463	11582
3797	10465	11579
3798	10468	11576
3799	10471	11573
3800	10474	11571
3801	10477	11568
3802	10479	11565
3803	10482	11562
3804	10485	11559
3805	10488	11557
3806	10492	11556
3807	10495	11553
3808	10497	11550
3809	10500	11547
3810	10502	11544
3811	10506	11542
3812	10508	11539
3813	10511	11536
3814	10513	11533
3815	10516	11530
3816	10521	11530
3817	10524	11527
3818	10527	11524
3819	10529	11522
3820	10532	11519
3821	10535	11517
3822	10538	11514
3823	10541	11511
3824	10544	11509
3825	10547	11506
3826	10549	11503
3827	10552	11500
3828	10554	11497
3829	10557	11494
3830	10559	11491
3831	10563	11489
3832	10566	11486
3833	10568	11483
3834	10572	11481
3835	10575	11479
3836	10578	11476
3837	10580	11473
3838	10583	11470
3839	10585	11467
3840	10588	11464
3841	10590	11461
3842	10593	11458
3843	10596	11456
3844	10598	11453
3845	10601	11450
3846	10604	11448
3847	10607	11445
3848	10610	11443
3849	10613	11440
3850	10616	11438
3851	10619	11435
3852	10622	11433
3853	10625	11430
3854	10627	11426
3855	10629	11423
3856	10632	11420
3857	10635	11418
3858	10638	11415
3859	10641	11413
3860	10644	11411
3861	10647	11408
3862	10650	11405
3863	10652	11402
3864	10655	11399
3865	10657	11396
3866	10661	11394
3867	10663	11391
3868	10666	11388
3869	10669	11386
3870	10672	11383
3871	10675	11381
3872	10678	11378
3873	10680	11375
3874	10683	11373
3875	10686	11370
3876	10689	11368
3877	10692	11365
3878	10696	11363
3879	10698	11360
3880	10701	11357
3881	10704	11354
3882	10706	11352
3883	10709	11349
3884	10711	11346
3885	10715	11344
3886	10719	11342
3887	10722	11339
3888	10724	11336
3889	10727	11333
3890	10729	11330
3891	10732	11328
3892	10737	11327
3893	10740	11325
3894	10744	11324
3895	10748	11321
3896	10751	11319
3897	10754	11317
3898	10758	11315
3899	10762	11314
3900	10765	11312
3901	10769	11310
3902	10772	11308
3903	10775	11305
3904	10778	11302
3905	10780	11299
3906	10783	11296
3907	10785	11293
3908	10788	11291
3909	10791	11287
3910	10793	11284
3911	10796	11282
3912	10799	11279
3913	10801	11276
3914	10804	11273
3915	10806	11270
3916	10808	11266
3917	10812	11264
3918	10814	11261
3919	10816	11258
3920	10819	11255
3921	10821	11252
3922	10824	11248
3923	10827	11246
3924	10829	11243
3925	10831	11240
3926	10833	11236
3927	10835	11232
3928	10837	11229
3929	10840	11227
3930	10843	11224
3931	10846	11221
3932	10848	11218
3933	10851	11215
3934	10853	11212
3935	10856	11209
3936	10859	11207
3937	10862	11204
3938	10864	11201
3939	10867	11198
3940	10870	11195
3941	10872	11192
3942	10874	11189
3943	10877	11186
3944	10879	11183
3945	10882	11180
3946	10886	11178
3947	10890	11177
3948	10892	11174
3949	10896	11172
3950	10900	11170
3951	10903	11168
3952	10905	11165
3953	10908	11161
3954	10910	11159
3955	10913	11156
3956	10915	11152
3957	10918	11149
3958	10920	11146
3959	10922	11143
3960	10925	11141
3961	10928	11138
3962	10930	11135
3963	10933	11132
3964	10935	11128
3965	10938	11125
3966	10940	11122
3967	10943	11119
3968	10945	11116
3969	10948	11113
3970	10950	11110
3971	10953	11107
3972	10955	11104
3973	10958	11101
3974	10960	11098
3975	10962	11095
3976	10965	11092
3977	10968	11089
3978	10970	11086
3979	10973	11083
3980	10975	11080
3981	10977	11077
3982	10980	11074
3983	10983	11071
3984	10986	11068
3985	10988	11065
3986	10990	11062
3987	10992	11058
3988	10995	11056
3989	10998	11053
3990	11000	11050
3991	11002	11047
3992	11005	11044
3993	11008	11041
3994	11010	11038
3995	11013	11035
3996	11015	11032
3997	11018	11029
3998	11020	11025
3999	11023	11023
4000	11025	11020
4001	11028	11017
4002	11031	11015
4003	11034	11012
4004	11036	11009
4005	11039	11006
4006	11041	11003
4007	11044	11000
4008	11047	10997
4009	11049	10994
4010	11052	10992
4011	11055	10988
4012	11058	10986
4013	11060	10983
4014	11063	10980
4015	11065	10977
4016	11068	10974
4017	11070	10971
4018	11073	10968
4019	11075	10965
4020	11077	10962
4021	11080	10959
4022	11083	10956
4023	11085	10953
4024	11088	10950
4025	11090	10947
4026	11092	10944
4027	11095	10941
4028	11098	10938
4029	11100	10935
4030	11103	10932
4031	11105	10929
4032	11108	10926
4033	11110	10923
4034	11113	10920
4035	11115	10917
4036	11117	10914
4037	11120	10911
4038	11123	10909
4039	11126	10906
4040	11128	10903
4041	11131	10899
4042	11133	10896
4043	11135	10893
4044	11138	10890
4045	11140	10887
4046	11143	10884
4047	11145	10881
4048	11148	10878
4049	11150	10875
4050	11153	10872
4051	11155	10869
4052	11158	10866
4053	11160	10863
4054	11162	10860
4055	11165	10857
4056	11167	10854
4057	11170	10850
4058	11172	10847
4059	11175	10844
4060	11177	10841
4061	11180	10839
4062	11183	10836
4063	11185	10833
4064	11188	10830
4065	11192	10829
4066	11195	10826
4067	11197	10823
4068	11200	10821
4069	11203	10818
4070	11207	10816
4071	11209	10813
4072	11212	10810
4073	11214	10807
4074	11216	10803
4075	11219	10801
4076	11222	10798
4077	11224	10795
4078	11227	10792
4079	11230	10789
4080	11233	10787
4081	11236	10784
4082	11239	10782
4083	11241	10779
4084	11243	10776
4085	11246	10772
4086	11249	10770
4087	11251	10767
4088	11253	10764
4089	11256	10760
4090	11259	10758
4091	11262	10755
4092	11264	10752
4093	11267	10749
4094	11269	10746
4095	11272	10743
4096	11275	10741
4097	11280	10740
4098	11283	10738
4099	11288	10737
4100	11291	10734
4101	11293	10732
4102	11296	10729
4103	11299	10726
4104	11301	10723
4105	11304	10721
4106	11307	10718
4107	11309	10715
4108	11312	10712
4109	11315	10709
4110	11320	10708
4111	11323	10706
4112	11327	10704
4113	11331	10703
4114	11333	10700
4115	11336	10697
4116	11339	10694
4117	11341	10691
4118	11343	10688
4119	11346	10685
4120	11349	10682
4121	11351	10679
4122	11354	10676
4123	11356	10673
4124	11361	10673
4125	11366	10672
4126	11371	10671
4127	11375	10670
4128	11380	10669
4129	11383	10667
4130	11386	10664
4131	11390	10662
4132	11395	10661
4133	11398	10659
4134	11401	10656
4135	11405	10655
4136	11410	10654
4137	11414	10652
4138	11416	10649
4139	11419	10647
4140	11422	10644
4141	11424	10641
4142	11427	10638
4143	11429	10635
4144	11431	10632
4145	11434	10629
4146	11437	10626
4147	11439	10623
4148	11441	10620
4149	11444	10616
4150	11447	10614
4151	11451	10613
4152	11454	10610
4153	11456	10607
4154	11459	10604
4155	11461	10601
4156	11464	10598
4157	11466	10595
4158	11469	10592
4159	11471	10589
4160	11473	10586
4161	11477	10583
4162	11479	10580
4163	11481	10577
4164	11484	10574
4165	11486	10571
4166	11490	10569
4167	11494	10567
4168	11497	10565
4169	11500	10562
4170	11502	10559
4171	11506	10557
4172	11510	10556
4173	11512	10552
4174	11515	10549
4175	11517	10547
4176	11521	10545
4177	11523	10541
4178	11526	10538
4179	11528	10535
4180	11531	10533
4181	11535	10531
4182	11540	10530
4183	11542	10527
4184	11545	10524
4185	11549	10523
4186	11552	10520
4187	11555	10517
4188	11557	10514
4189	11560	10511
4190	11562	10508
4191	11565	10506
4192	11567	10502
4193	11569	10499
4194	11573	10497
4195	11576	10495
4196	11580	10493
4197	11583	10490
4198	11586	10487
4199	11588	10484
4200	11591	10482
4201	11594	10479
4202	11596	10476
4203	11599	10473
4204	11602	10471
4205	11606	10469
4206	11608	10466
4207	11611	10463
4208	11613	10460
4209	11618	10459
4210	11621	10457
4211	11624	10454
4212	11627	10451
4213	11629	10448
4214	11632	10446
4215	11636	10443
4216	11638	10441
4217	11641	10438
4218	11643	10435
4219	11646	10432
4220	11648	10429
4221	11651	10426
4222	11653	10422
4223	11656	10419
4224	11659	10417
4225	11663	10415
4226	11666	10413
4227	11668	10410
4228	11670	10406
4229	11673	10403
4230	11676	10401
4231	11679	10398
4232	11681	10395
4233	11684	10392
4234	11686	10389
4235	11689	10386
4236	11691	10383
4237	11693	10380
4238	11696	10377
4239	11699	10374
4240	11702	10372
4241	11706	10370
4242	11710	10368
4243	11713	10366
4244	11715	10363
4245	11718	10360
4246	11721	10358
4247	11724	10355
4248	11726	10352
4249	11728	10349
4250	11731	10345
4251	11734	10343
4252	11736	10340
4253	11739	10337
4254	11741	10334
4255	11744	10331
4256	11748	10329
4257	11751	10327
4258	11754	10325
4259	11758	10323
4260	11762	10321
4261	11764	10318
4262	11766	10315
4263	11769	10311
4264	11771	10308
4265	11774	10306
4266	11777	10303
4267	11779	10300
4268	11782	10297
4269	11784	10294
4270	11789	10293
4271	11794	10292
4272	11797	10290
4273	11801	10288
4274	11805	10287
4275	11810	10286
4276	11813	10283
4277	11816	10280
4278	11819	10278
4279	11822	10275
4280	11824	10272
4281	11827	10269
4282	11829	10266
4283	11832	10263
4284	11835	10260
4285	11837	10257
4286	11839	10254
4287	11842	10251
4288	11844	10248
4289	11847	10245
4290	11850	10242
4291	11852	10239
4292	11854	10236
4293	11857	10233
4294	11860	10231
4295	11862	10228
4296	11865	10225
4297	11868	10222
4298	11870	10219
4299	11873	10216
4300	11875	10213
4301	11878	10210
4302	11881	10207
4303	11883	10204
4304	11885	10201
4305	11888	10199
4306	11891	10195
4307	11895	10194
4308	11897	10191
4309	11900	10188
4310	11902	10185
4311	11905	10182
4312	11907	10179
4313	11910	10176
4314	11912	10173
4315	11915	10170
4316	11918	10168
4317	11921	10165
4318	11923	10162
4319	11925	10159
4320	11928	10156
4321	11932	10154
4322	11934	10151
4323	11937	10148
4324	11939	10145
4325	11943	10143
4326	11946	10140
4327	11948	10137
4328	11950	10134
4329	11953	10131
4330	11958	10130
4331	11960	10127
4332	11963	10124
4333	11966	10121
4334	11968	10118
4335	11971	10115
4336	11974	10113
4337	11976	10110
4338	11979	10107
4339	11981	10104
4340	11984	10101
4341	11986	10098
4342	11989	10095
4343	11992	10092
4344	11994	10089
4345	11997	10086
4346	11999	10083
4347	12003	10081
4348	12005	10078
4349	12008	10076
4350	12011	10073
4351	12014	10071
4352	12017	10068
4353	12020	10065
4354	12023	10063
4355	12026	10060
4356	12029	10058
4357	12032	10055
4358	12034	10052
4359	12037	10049
4360	12039	10046
4361	12043	10044
4362	12046	10041
4363	12049	10039
4364	12051	10036
4365	12055	10033
4366	12058	10031
4367	12060	10028
4368	12063	10025
4369	12066	10022
4370	12068	10020
4371	12072	10017
4372	12074	10014
4373	12077	10012
4374	12080	10009
4375	12083	10007
4376	12087	10005
4377	12091	10003
4378	12094	10001
4379	12097	9998
4380	12101	9996
4381	12103	9993
4382	12106	9990
4383	12109	9988
4384	12112	9985
4385	12115	9982
4386	12118	9980
4387	12120	9976
4388	12122	9973
4389	12125	9971
4390	12127	9968
4391	12131	9965
4392	12134	9963
4393	12138	9961
4394	12141	9959
4395	12144	9956
4396	12147	9953
4397	12150	9951
4398	12153	9948
4399	12156	9945
4400	12159	9943
4401	12162	9941
4402	12165	9938
4403	12168	9935
4404	12171	9933
4405	12173	9930
4406	12176	9927
4407	12179	9924
4408	12182	9922
4409	12186	9920
4410	12189	9917
4411	12191	9914
4412	12194	9912
4413	12197	9909
4414	12199	9906
4415	12202	9903
4416	12205	9900
4417	12208	9898
4418	12211	9896
4419	12215	9893
4420	12217	9890
4421	12221	9888
4422	12224	9885
4423	12227	9883
4424	12230	9881
4425	12233	9878
4426	12236	9875
4427	12239	9873
4428	12243	9871
4429	12246	9868
4430	12249	9866
4431	12252	9864
4432	12256	9862
4433	12259	9859
4434	12261	9856
4435	12264	9853
4436	12267	9851
4437	12270	9848
4438	12273	9845
4439	12276	9842
4440	12278	9839
4441	12280	9836
4442	12283	9834
4443	12286	9831
4444	12288	9828
4445	12291	9825
4446	12293	9822
4447	12295	9819
4448	12299	9816
4449	12301	9813
4450	12303	9810
4451	12306	9807
4452	12308	9804
4453	12311	9801
4454	12314	9799
4455	12316	9796
4456	12319	9793
4457	12323	9791
4458	12327	9789
4459	12330	9786
4460	12333	9784
4461	12336	9782
4462	12340	9780
4463	12343	9777
4464	12347	9775
4465	12350	9772
4466	12352	9769
4467	12355	9767
4468	12358	9764
4469	12360	9761
4470	12362	9758
4471	12365	9755
4472	12369	9753
4473	12372	9750
4474	12375	9747
4475	12377	9745
4476	12380	9742
4477	12383	9739
4478	12386	9737
4479	12389	9734
4480	12391	9731
4481	12394	9728
4482	12398	9726
4483	12400	9723
4484	12404	9721
4485	12406	9718
4486	12409	9715
4487	12413	9714
4488	12416	9711
4489	12418	9708
4490	12422	9705
4491	12425	9703
4492	12428	9701
4493	12431	9698
4494	12434	9696
4495	12437	9693
4496	12441	9691
4497	12443	9688
4498	12445	9685
4499	12448	9682
4500	12451	9679
4501	12454	9677
4502	12457	9674
4503	12459	9671
4504	12462	9668
4505	12466	9666
4506	12471	9665
4507	12475	9663
4508	12478	9661
4509	12480	9658
4510	12484	9655
4511	12486	9653
4512	12489	9650
4513	12492	9647
4514	12494	9644
4515	12497	9641
4516	12500	9638
4517	12502	9635
4518	12505	9632
4519	12508	9630
4520	12511	9627
4521	12514	9625
4522	12516	9622
4523	12519	9619
4524	12521	9615
4525	12524	9613
4526	12526	9610
4527	12529	9607
4528	12531	9604
4529	12533	9600
4530	12536	9597
4531	12539	9595
4532	12542	9592
4533	12544	9589
4534	12547	9586
4535	12549	9583
4536	12551	9580
4537	12554	9577
4538	12556	9574
4539	12559	9572
4540	12563	9570
4541	12567	9567
4542	12569	9564
4543	12572	9561
4544	12574	9558
4545	12576	9555
4546	12579	9552
4547	12582	9549
4548	12585	9547
4549	12587	9544
4550	12590	9541
4551	12592	9538
4552	12595	9536
4553	12598	9533
4554	12601	9530
4555	12603	9527
4556	12606	9524
4557	12610	9523
4558	12613	9520
4559	12615	9517
4560	12618	9514
4561	12621	9511
4562	12623	9508
4563	12626	9505
4564	12628	9502
4565	12631	9499
4566	12633	9496
4567	12636	9493
4568	12638	9490
4569	12641	9488
4570	12643	9485
4571	12646	9481
4572	12648	9478
4573	12651	9476
4574	12654	9473
4575	12657	9470
4576	12659	9467
4577	12662	9464
4578	12665	9462
4579	12668	9459
4580	12670	9456
4581	12672	9453
4582	12675	9450
4583	12678	9447
4584	12680	9444
4585	12682	9441
4586	12685	9438
4587	12687	9435
4588	12690	9432
4589	12693	9429
4590	12695	9426
4591	12698	9424
4592	12701	9421
4593	12703	9418
4594	12706	9415
4595	12708	9412
4596	12711	9409
4597	12713	9406
4598	12716	9403
4599	12718	9400
4600	12721	9397
4601	12723	9394
4602	12726	9391
4603	12728	9388
4604	12730	9385
4605	12733	9382
4606	12736	9380
4607	12739	9377
4608	12741	9374
4609	12743	9371
4610	12746	9368
4611	12749	9365
4612	12751	9362
4613	12754	9360
4614	12757	9357
4615	12759	9354
4616	12762	9351
4617	12765	9348
4618	12767	9345
4619	12770	9342
4620	12773	9339
4621	12776	9337
4622	12778	9334
4623	12781	9331
4624	12783	9328
4625	12785	9325
4626	12788	9322
4627	12792	9320
4628	12795	9317
4629	12797	9314
4630	12800	9312
4631	12803	9309
4632	12806	9306
4633	12808	9303
4634	12811	9301
4635	12813	9298
4636	12816	9295
4637	12819	9292
4638	12822	9289
4639	12824	9286
4640	12827	9283
4641	12829	9280
4642	12831	9277
4643	12834	9274
4644	12836	9271
4645	12839	9268
4646	12841	9265
4647	12843	9262
4648	12846	9260
4649	12849	9257
4650	12851	9254
4651	12854	9251
4652	12857	9248
4653	12859	9245
4654	12862	9242
4655	12865	9239
4656	12867	9236
4657	12870	9233
4658	12872	9230
4659	12875	9228
4660	12877	9225
4661	12880	9222
4662	12882	9219
4663	12884	9216
4664	12887	9213
4665	12890	9210
4666	12892	9207
4667	12895	9204
4668	12897	9201
4669	12900	9198
4670	12903	9195
4671	12905	9193
4672	12907	9189
4673	12910	9186
4674	12912	9184
4675	12915	9181
4676	12918	9178
4677	12920	9175
4678	12923	9172
4679	12926	9169
4680	12928	9166
4681	12931	9163
4682	12933	9161
4683	12936	9157
4684	12938	9154
4685	12940	9151
4686	12943	9148
4687	12946	9146
4688	12948	9143
4689	12951	9140
4690	12954	9137
4691	12957	9135
4692	12959	9132
4693	12962	9129
4694	12964	9126
4695	12967	9123
4696	12969	9120
4697	12972	9117
4698	12975	9114
4699	12978	9112
4700	12981	9109
4701	12983	9106
4702	12986	9103
4703	12988	9100
4704	12991	9098
4705	12993	9095
4706	12996	9092
4707	12998	9089
4708	13001	9086
4709	13003	9083
4710	13005	9080
4711	13007	9076
4712	13010	9073
4713	13013	9071
4714	13015	9068
4715	13017	9065
4716	13020	9061
4717	13022	9059
4718	13025	9056
4719	13028	9053
4720	13030	9050
4721	13032	9047
4722	13035	9044
4723	13037	9041
4724	13040	9038
4725	13043	9035
4726	13045	9032
4727	13047	9029
4728	13050	9026
4729	13052	9023
4730	13055	9021
4731	13058	9018
4732	13060	9015
4733	13062	9012
4734	13065	9009
4735	13068	9006
4736	13071	9003
4737	13073	9000
4738	13076	8997
4739	13078	8994
4740	13081	8991
4741	13084	8989
4742	13086	8986
4743	13089	8983
4744	13092	8981
4745	13095	8978
4746	13098	8976
4747	13101	8973
4748	13103	8970
4749	13106	8967
4750	13108	8964
4751	13111	8961
4752	13114	8959
4753	13117	8956
4754	13119	8953
4755	13122	8950
4756	13125	8948
4757	13128	8945
4758	13130	8942
4759	13133	8939
4760	13135	8936
4761	13137	8933
4762	13140	8930
4763	13142	8927
4764	13145	8924
4765	13147	8921
4766	13149	8918
4767	13153	8915
4768	13155	8912
4769	13158	8910
4770	13160	8907
4771	13162	8904
4772	13165	8901
4773	13168	8898
4774	13171	8895
4775	13173	8892
4776	13176	8889
4777	13178	8886
4778	13181	8884
4779	13184	8881
4780	13186	8878
4781	13189	8875
4782	13191	8872
4783	13194	8869
4784	13196	8866
4785	13199	8863
4786	13201	8860
4787	13204	8858
4788	13207	8855
4789	13209	8852
4790	13212	8849
4791	13214	8846
4792	13217	8843
4793	13219	8840
4794	13222	8837
4795	13224	8834
4796	13227	8832
4797	13230	8829
4798	13232	8826
4799	13234	8823
4800	13237	8820
4801	13240	8817
4802	13242	8814
4803	13245	8811
4804	13247	8808
4805	13249	8805
4806	13252	8802
